ID	Name	Start	End	Chromosome
NA	AC007614.1	49370593	49371256	16
NA	AC007614.4	49371077	49372904	16
NA	AC007614.5	49375573	49384465	16
NA	C16orf78	49407733	49433342	16
NA	AC007861.1	49476820	49487989	16
NA	AC007861.2	49488139	49491180	16
NA	LINC02179	49500016	49503786	16
NA	ZNF423	49521434	49891830	16
NA	ADAM3B	49551672	49552512	16
NA	AC007339.1	49713130	49713212	16
NA	MRPS21P7	49741916	49742154	16
NA	AC027348.2	49745183	49745825	16
NA	MRPS21P8	49798364	49798599	16
NA	AC027348.1	49850595	49850695	16
NA	AC027348.1	49880928	49881543	16
NA	AC007603.2	49933929	49934435	16
NA	AC007603.1	49954640	49958065	16
NA	RPL34P29	49968938	49969263	16
NA	AC007603.3	49988895	50002641	16
NA	CNEP1R1	50058320	50070999	16
NA	AC007610.1	50080339	50100135	16
NA	AC007610.3	50080406	50081709	16
NA	ACTG1P16	50092060	50093142	16
NA	HEATR3	50099851	50140298	16
NA	AC007610.4	50106772	50108897	16
NA	RNY4P3	50132174	50132269	16
NA	AC007610.2	50134249	50155854	16
NA	RPL10P14	50185190	50185488	16
NA	SNORA70	50185552	50185642	16
NA	PAPD5	50186828	50269221	16
NA	ADCY7	50280047	50352046	16
NA	BRD7	50347397	50402845	16
NA	snoU13	50386099	50386203	16
NA	AC007493.2	50402490	50405391	16
NA	LINC02178	50424826	50429044	16
NA	AC007493.1	50441576	50556549	16
NA	SNORD112	50532071	50532141	16
NA	NKD1	50582240	50683160	16
NA	AC007608.2	50585734	50587851	16
NA	AC007608.4	50589265	50592630	16
NA	AC007608.1	50639986	50647595	16
NA	AC007608.3	50700121	50705550	16
NA	SNX20	50700210	50715264	16
NA	NOD2	50727513	50767952	16
NA	AC007728.3	50746754	50747500	16
NA	AC007728.2	50761327	50776726	16
NA	CYLD	50775960	50835846	16
NA	hsa-mir-3181	50776215	50776288	16
NA	AC007728.1	50817769	50837249	16
NA	LINC02168	50840578	50841540	16
NA	LINC02128	50873927	50934974	16
NA	AC025810.1	50890524	50913189	16
NA	RNA5SP426	50903365	50903486	16
NA	LINC02127	51051454	51069688	16
NA	AC027688.1	51069028	51072675	16
NA	AC027688.2	51088638	51090310	16
NA	SOD1P2	51141481	51141932	16
NA	SALL1	51169885	51185278	16
NA	AC009166.1	51183149	51183730	16
NA	AC009166.2	51209976	51212809	16
NA	AC137527.2	51277964	51278034	16
NA	AC137527.1	51311762	51313023	16
NA	AC087564.1	51388366	51390443	16
NA	HNRNPA1P48	51679666	51681043	16
NA	RN7SKP142	51705146	51705474	16
NA	LINC01571	51796429	51807084	16
NA	C16orf97	52039398	52112386	16
NA	AC009039.1	52112533	52114401	16
NA	AC009039.2	52115479	52116008	16
NA	LINC00919	52116976	52119021	16
NA	LINC02180	52119191	52132979	16
NA	AC007333.2	52231923	52261868	16
NA	AC007333.1	52271993	52303352	16
NA	AC007333.1	52289362	52289461	16
NA	CASC22	52292475	52314550	16
NA	AC007490.1	52470683	52471386	16
NA	TOX3	52471916	52581714	16
NA	CASC16	52586001	52686017	16
NA	AC026462.3	52641260	52647820	16
NA	AC026462.2	52641673	52642070	16
NA	AC026462.4	52656026	52665000	16
NA	AC026462.1	52689218	52689957	16
NA	PHBP21	52968724	52969547	16
NA	AC007346.1	52976050	52977376	16
NA	AC007346.2	53044306	53045198	16
NA	AC007906.2	53069601	53086785	16
NA	CHD9	53088944	53363062	16
NA	AC007906.1	53202433	53203362	16
NA	AC079416.3	53261057	53261606	16
NA	Y_RNA	53284741	53284835	16
NA	AC079416.1	53332135	53333704	16
NA	AC079416.2	53344708	53345901	16
NA	snoU13	53368473	53368576	16
NA	RNA5SP427	53371364	53371483	16
NA	AC007342.2	53395930	53397590	16
NA	AC007342.3	53398893	53406995	16
NA	AC007342.4	53407404	53418657	16
NA	AC007342.5	53420855	53422997	16
NA	AC007342.8	53423797	53424475	16
NA	AC007342.9	53425000	53426385	16
NA	RBL2	53467888	53525561	16
NA	RNU6-1153P	53477139	53477244	16
NA	AC007342.1	53482659	53483502	16
NA	AC007342.6	53512868	53515462	16
NA	AC007342.7	53521518	53523855	16
NA	AKTIP	53524951	53538323	16
NA	RPGRIP1L	53631594	53737850	16
NA	AC007497.1	53662167	53662728	16
NA	FTO	53735603	54192424	16
NA	AC007496.2	54015140	54015824	16
NA	AC007496.3	54024923	54028366	16
NA	AC007496.1	54032224	54033881	16
NA	AC007347.1	54067908	54088495	16
NA	AC007347.1	54146969	54148378	16
NA	AC007907.1	54273604	54274566	16
NA	LINC02169	54279529	54304658	16
NA	IRX3	54317215	54320675	16
NA	AC018553.2	54319515	54323480	16
NA	AC018553.1	54324876	54326334	16
NA	LINC02140	54399918	54404611	16
NA	LINC02183	54576719	54593012	16
NA	AC079412.1	54583214	54583308	16
NA	AC007491.1	54662874	54691574	16
NA	CRNDE	54879100	54963101	16
NA	IRX5	54964773	54968397	16
NA	AC106738.1	54968824	54988577	16
NA	AC106738.2	54971697	54972583	16
NA	MTND5P34	55041893	55042218	16
NA	AC109462.2	55293880	55367500	16
NA	RN7SL841P	55325292	55325587	16
NA	AC109462.4	55355486	55356598	16
NA	IRX6	55357671	55364672	16
NA	AC109462.3	55366266	55366879	16
NA	AC109462.1	55386632	55387000	16
NA	MMP2	55423611	55540603	16
NA	AC007336.2	55459485	55460042	16
NA	MMP2-AS1	55460708	55496209	16
NA	AC007336.3	55520529	55522689	16
NA	LPCAT2	55542909	55620582	16
NA	AC007336.1	55572111	55575939	16
NA	CAPNS2	55600583	55601599	16
NA	SLC6A2	55689515	55740104	16
NA	AC136621.1	55738030	55740334	16
NA	CES1P2	55762026	55784023	16
NA	CES1P1	55794477	55827872	16
NA	CES1	55836762	55867249	16
NA	CES5A	55880065	55989943	16
NA	AC007495.1	56126898	56225006	16
NA	AC040168.1	56142891	56143882	16
NA	AC007495.2	56143448	56170912	16
NA	AC079411.1	56217637	56220218	16
NA	GNAO1	56225258	56391369	16
NA	DKFZP434H168	56226525	56228430	16
NA	MIR3935	56279431	56279535	16
NA	AC009102.1	56334527	56336816	16
NA	AC009102.3	56340756	56342247	16
NA	AC009102.2	56385797	56387436	16
NA	AMFR	56395363	56459450	16
NA	AC092140.1	56443231	56445595	16
NA	NUDT21	56463044	56486111	16
NA	OGFOD1	56485401	56513012	16
NA	AC092140.2	56499553	56500074	16
NA	BBS2	56500747	56554195	16
NA	MT4	56598960	56602869	16
NA	MT3	56622985	56625000	16
NA	MT2A	56642110	56643409	16
NA	AC026461.3	56643412	56645287	16
NA	MT1L	56651387	56652730	16
NA	MT1E	56659386	56661024	16
NA	AC026461.1	56662970	56666150	16
NA	MT1M	56666144	56667898	16
NA	MT1JP	56669650	56670998	16
NA	MT1A	56672577	56673999	16
NA	MT1DP	56677616	56678698	16
NA	MT1CP	56682159	56683426	16
NA	AC026461.2	56682792	56686548	16
NA	MT1B	56685810	56687116	16
NA	MT1F	56691605	56694610	16
NA	MT1G	56700642	56701977	16
NA	MT1H	56703725	56705041	16
NA	MT1X	56716335	56718108	16
NA	AC026461.1	56716381	56721719	16
NA	DPPA2P4	56720762	56721964	16
NA	AC106779.1	56742683	56763880	16
NA	NUP93	56764016	56884198	16
NA	MIR138-2	56892429	56892513	16
NA	SLC12A3	56899118	56949762	16
NA	AC012181.1	56940445	56940868	16
NA	HERPUD1	56965959	56978775	16
NA	AC012181.3	56974189	56975254	16
NA	AC012181.2	56974939	56975638	16
NA	AC012181.1	56991176	56991273	16
NA	CETP	56995761	57017757	16
NA	NLRC5	57023396	57117443	16
NA	AC023825.1	57046982	57048012	16
NA	AC023825.2	57086416	57092409	16
NA	AC009090.2	57125124	57126215	16
NA	CPNE2	57126448	57182279	16
NA	AC009090.4	57174807	57178498	16
NA	AC009090.5	57176563	57178848	16
NA	FAM192A	57186377	57220028	16
NA	RSPRY1	57220048	57274387	16
NA	ARL2BP	57279009	57287547	16
NA	AC009090.3	57279743	57280308	16
NA	AC009090.1	57281261	57282404	16
NA	PLLP	57282458	57318599	16
NA	RPL23AP91	57355263	57356029	16
NA	AC108081.1	57366290	57366511	16
NA	CCL22	57392683	57400102	16
NA	CX3CL1	57406369	57418960	16
NA	CCL17	57438678	57449974	16
NA	CIAPIN1	57462080	57481440	16
NA	COQ9	57481336	57495187	16
NA	AC009052.1	57494966	57496649	16
NA	POLR2C	57496298	57505922	16
NA	DOK4	57505833	57521239	16
NA	CCDC102A	57546089	57570511	16
NA	ADGRG5	57576332	57625593	16
NA	AC018552.3	57637048	57637609	16
NA	ADGRG1	57644563	57699492	16
NA	AC018552.4	57655945	57665559	16
NA	ADGRG3	57702098	57723290	16
NA	AC018552.2	57715035	57735642	16
NA	DRC7	57728704	57765717	16
NA	AC018552.1	57747693	57748869	16
NA	KATNB1	57769641	57791162	16
NA	KIFC3	57792128	57896957	16
NA	AC092118.2	57793269	57793936	16
NA	AC092118.1	57832097	57850850	16
NA	RNU6-20P	57864439	57864546	16
NA	AC010543.1	57908287	57908434	16
NA	CNGB1	57916243	58005020	16
NA	TEPP	58010338	58022020	16
NA	ZNF319	58028571	58034357	16
NA	USB1	58033449	58055522	16
NA	MMP15	58059469	58080805	16
NA	Y_RNA	58116971	58117072	16
NA	AC012182.1	58125956	58126851	16
NA	CFAP20	58147491	58163354	16
NA	AC026771.1	58150788	58153257	16
NA	AC009107.2	58163432	58193037	16
NA	CSNK2A2	58191810	58231824	16
NA	AC009107.1	58231015	58251709	16
NA	RN7SL645P	58233473	58233740	16
NA	CCDC113	58265060	58317740	16
NA	PRSS54	58313900	58328951	16
NA	AC009107.1	58315592	58316079	16
NA	GINS3	58328983	58440048	16
NA	RNU6-269P	58411955	58412052	16
NA	AC009118.1	58416892	58417702	16
NA	RNU6-1110P	58418345	58418446	16
NA	AC009118.2	58426056	58426711	16
NA	LINC02137	58455229	58496374	16
NA	NDRG4	58496749	58547532	16
NA	RNU6-103P	58530811	58530918	16
NA	SETD6	58549382	58555085	16
NA	CNOT1	58553854	58663790	16
NA	AC009118.3	58556873	58557746	16
NA	SNORA46	58582402	58582537	16
NA	SNORA50	58593699	58593835	16
NA	AC010287.1	58631492	58631849	16
NA	snoU13	58652578	58652668	16
NA	SLC38A7	58699012	58719008	16
NA	AC012183.1	58739702	58740201	16
NA	GOT2	58741034	58768261	16
NA	AC092378.1	58767815	59142878	16
NA	RNU6-1155P	58778154	58778261	16
NA	RN7SL143P	58804427	58804722	16
NA	GEMIN8P2	58810443	58811467	16
NA	RPL12P36	58859794	58860272	16
NA	AC092378.2	58881710	58914117	16
NA	RPS27P27	59122740	59122995	16
NA	AC092121.1	59200854	59201056	16
NA	AC040163.1	59448676	59448749	16
NA	RNU4-58P	59574029	59574170	16
NA	DUXAP11	59689505	59690240	16
NA	APOOP5	59743896	59788930	16
NA	LINC02141	59889256	60087877	16
NA	AC009094.1	60058481	60059045	16
NA	AC018554.2	60391117	60391378	16
NA	AC018554.3	60392358	60393384	16
NA	AC018554.1	60393745	60476149	16
NA	AC009081.1	60463551	60463637	16
NA	AC009081.1	60520722	60557154	16
NA	AC018555.1	60688138	60690553	16
NA	AC009080.1	60803882	60803987	16
NA	AC009169.1	60959636	60962445	16
NA	RPS27AP16	61089302	61089868	16
NA	CDH8	61681145	62070939	16
NA	AC092125.1	61725659	61727654	16
NA	RN7SKP76	61777057	61777380	16
NA	AC012174.1	61952224	61974601	16
NA	RNU6-21P	62221443	62221550	16
NA	AC009161.2	62376323	62376461	16
NA	AC009161.1	62391274	62391650	16
NA	snoU13	62438154	62438258	16
NA	AC009110.1	62630275	62632353	16
NA	AC010546.1	62842125	62842610	16
NA	AC010546.1	62859864	62859952	16
NA	AC040174.1	63090689	63163558	16
NA	AC040174.2	63100429	63100894	16
NA	UBE2FP2	63214513	63214975	16
NA	AC138305.1	63348167	63651950	16
NA	RPS15AP34	63384666	63385053	16
NA	AC138305.2	63402747	63403360	16
NA	AC138305.3	63431610	63431850	16
NA	AC018846.1	63737386	63737569	16
NA	LINC02165	63764180	63788661	16
NA	AC092337.1	63969681	63970810	16
NA	AC093536.2	64189072	64190478	16
NA	AC012322.1	64276511	64377813	16
NA	AC093536.1	64294473	64295143	16
NA	AC092131.1	64398683	64634150	16
NA	AC009101.2	64769827	64771186	16
NA	AC009101.1	64772225	64772467	16
NA	CDH11	64977655	65160015	16
NA	AC010533.1	65015025	65017130	16
NA	LINC02126	65175658	65210616	16
NA	AC009055.2	65224875	65268817	16
NA	AC009055.1	65266958	65466723	16
NA	LINC00922	65318401	65610203	16
NA	AC092138.2	65614570	65680850	16
NA	AC092138.1	65635003	65635601	16
NA	AC022164.1	65895014	65897687	16
NA	AC025281.1	65972091	65972356	16
NA	RNA5SP428	66335711	66335843	16
NA	CDH5	66400524	66438689	16
NA	LINC00920	66442426	66446038	16
NA	BEAN1	66461199	66527432	16
NA	AC132186.1	66484900	66485254	16
NA	BEAN1-AS1	66503698	66515133	16
NA	AC010542.3	66503714	66551215	16
NA	AC132186.1	66516774	66519747	16
NA	TK2	66541905	66586447	16
NA	AC010542.2	66543339	66543951	16
NA	AC010542.4	66583182	66585092	16
NA	CKLF	66586465	66600154	16
NA	CKLF-CMTM1	66586489	66613038	16
NA	AC010542.5	66599522	66599904	16
NA	CMTM1	66600295	66613040	16
NA	CMTM2	66613350	66622178	16
NA	AC010542.1	66613885	66614619	16
NA	CMTM3	66637776	66647795	16
NA	CMTM4	66648652	66730610	16
NA	DYNC1LI2	66754795	66785701	16
NA	AC018557.1	66754799	66765688	16
NA	AC018557.2	66772165	66773229	16
NA	AC044802.1	66785654	66788643	16
NA	TERB1	66788878	66835523	16
NA	NAE1	66836777	66907159	16
NA	AC044802.2	66875335	66887351	16
NA	CA7	66878281	66888056	16
NA	PDP2	66912491	66929657	16
NA	CDH16	66942024	66952887	16
NA	RRAD	66955581	66959547	16
NA	FAM96B	66965957	66968326	16
NA	CES2	66968346	66978999	16
NA	AC009084.1	66976614	66997159	16
NA	AC009084.3	66978562	66978999	16
NA	CES3	66995139	67009051	16
NA	CES4A	67022491	67043661	16
NA	AC009084.2	67040574	67043384	16
NA	RN7SL543P	67053421	67053718	16
NA	CBFB	67063018	67134961	16
NA	C16orf70	67143860	67182442	16
NA	B3GNT9	67182007	67185117	16
NA	TRADD	67188082	67194201	16
NA	FBXL8	67193833	67198473	16
NA	AC074143.1	67197287	67199718	16
NA	HSF4	67198583	67203848	16
NA	NOL3	67204056	67209638	16
NA	KIAA0895L	67209504	67217943	16
NA	EXOC3L1	67218268	67224107	16
NA	E2F4	67226071	67232821	16
NA	ELMO3	67233013	67237932	16
NA	MIR328	67236223	67236298	16
NA	AC040160.2	67239077	67240752	16
NA	LRRC29	67241041	67260951	16
NA	AC040160.1	67244250	67260930	16
NA	TMEM208	67261005	67263181	16
NA	FHOD1	67263289	67281561	16
NA	SLC9A5	67271585	67306093	16
NA	AC040160.1	67295010	67297687	16
NA	PLEKHG4	67311412	67323402	16
NA	KCTD19	67323330	67360666	16
NA	RN7SKP118	67355560	67355890	16
NA	LRRC36	67360700	67419106	16
NA	TPPP3	67423711	67427438	16
NA	RNU1-123P	67424593	67424753	16
NA	ZDHHC1	67428321	67450736	16
NA	HSD11B2	67464554	67471456	16
NA	AC009061.1	67464569	67465367	16
NA	AC009061.1	67466594	67468931	16
NA	ATP6V0D1	67471916	67515140	16
NA	AC009061.2	67515216	67538966	16
NA	AGRP	67516473	67517716	16
NA	AC027682.6	67551764	67562578	16
NA	RIPOR1	67552320	67580691	16
NA	AC027682.5	67572459	67574009	16
NA	AC027682.2	67576025	67576866	16
NA	AC027682.3	67576206	67576475	16
NA	AC027682.4	67583116	67597861	16
NA	AC027682.7	67584717	67586838	16
NA	AC027682.1	67595313	67596212	16
NA	CTCF	67596309	67673086	16
NA	AC009095.1	67648283	67650049	16
NA	CARMIL2	67678821	67691472	16
NA	ACD	67691414	67694718	16
NA	PARD6A	67694848	67696681	16
NA	ENKD1	67696847	67701168	16
NA	C16orf86	67700718	67702661	16
NA	GFOD2	67708433	67753324	16
NA	RANBP10	67756968	67840555	16
NA	AC010530.1	67772490	67773825	16
NA	TSNAXIP1	67840667	67866051	16
NA	CENPT	67862059	67881714	16
NA	THAP11	67875984	67878098	16
NA	NUTF2	67880634	67906470	16
NA	AC040162.2	67889857	67890014	16
NA	EDC4	67906925	67918406	16
NA	AC040162.1	67911559	67911643	16
NA	AC040162.3	67916363	67920270	16
NA	NRN1L	67918707	67922758	16
NA	PSKH1	67927174	67963581	16
NA	CTRL	67961542	67966317	16
NA	AC040162.1	67963516	67969920	16
NA	PSMB10	67968404	67970990	16
NA	LCAT	67973652	67978034	16
NA	SLC12A4	67977376	68003504	16
NA	DPEP3	68009565	68014732	16
NA	DPEP2	68021296	68034489	16
NA	DUS2	68021648	68113223	16
NA	KARSP3	68036334	68038855	16
NA	AC040162.4	68047338	68049814	16
NA	RNU6-359P	68051612	68051720	16
NA	DDX28	68055176	68057345	16
NA	AC130462.1	68089681	68089787	16
NA	AC130462.1	68111242	68156174	16
NA	NFATC3	68118653	68263162	16
NA	Y_RNA	68123351	68123446	16
NA	SNORA48	68223189	68223324	16
NA	AC020978.7	68233697	68234884	16
NA	AC020978.9	68233743	68234884	16
NA	AC020978.1	68243344	68243681	16
NA	AC020978.4	68246303	68255574	16
NA	AC020978.8	68258615	68261637	16
NA	AC020978.6	68259871	68263048	16
NA	ESRP2	68263013	68272005	16
NA	AC020978.5	68270747	68271570	16
NA	PLA2G15	68279206	68294965	16
NA	AC020978.3	68290064	68294346	16
NA	SLC7A6	68298418	68335726	16
NA	RNU6-1262P	68318125	68318221	16
NA	SLC7A6OS	68318405	68344849	16
NA	AC020978.10	68323989	68326693	16
NA	PRMT7	68344876	68392466	16
NA	snoU13	68347141	68347243	16
NA	AC020978.2	68350703	68352939	16
NA	RNU4-30P	68363289	68363432	16
NA	SMPD3	68392227	68482591	16
NA	AC099521.3	68401227	68404165	16
NA	AC099521.2	68484185	68486221	16
NA	Y_RNA	68508455	68508567	16
NA	AC099521.1	68511139	68511473	16
NA	ZFP90	68563992	68609975	16
NA	RNU4-36P	68569417	68569561	16
NA	AC126773.1	68607684	68623415	16
NA	AC126773.4	68625284	68628327	16
NA	snoU109	68664125	68664257	16
NA	snoU109	68664753	68664871	16
NA	CDH3	68670091	68756519	16
NA	AC126773.2	68678150	68680071	16
NA	AC126773.3	68684958	68685851	16
NA	HSPE1P5	68720301	68720573	16
NA	CDH1	68771127	68869451	16
NA	RNA5SP429	68776382	68776491	16
NA	AC099314.1	68848232	68857429	16
NA	FTLP14	68856489	68856973	16
NA	TANGO6	68877506	69119083	16
NA	Y_RNA	68919478	68919580	16
NA	AC009137.1	68961449	68982164	16
NA	AC009137.2	68967722	68971628	16
NA	RNU6-898P	69040954	69041058	16
NA	AC009027.1	69059762	69060546	16
NA	RPS2P45	69067577	69069945	16
NA	HAS3	69139466	69152622	16
NA	CHTF8	69151912	69166487	16
NA	UTP4	69165193	69265033	16
NA	RNU6-22P	69209573	69209680	16
NA	SNTB2	69221031	69342955	16
NA	Y_RNA	69225025	69225126	16
NA	AC026474.1	69274451	69275832	16
NA	AC026464.4	69333584	69356603	16
NA	VPS4A	69345258	69360842	16
NA	COG8	69354042	69373486	16
NA	COG8	69360815	69373570	16
NA	PDF	69362523	69364498	16
NA	AC026464.3	69368993	69390209	16
NA	AC026464.1	69369178	69385633	16
NA	NIP7	69373332	69377014	16
NA	TMED6	69377150	69385712	16
NA	TERF2	69389463	69442474	16
NA	CYB5B	69458427	69500169	16
NA	AC026464.5	69477142	69478193	16
NA	AC026464.2	69497746	69500167	16
NA	NFAT5	69598996	69738569	16
NA	MIR1538	69599710	69599771	16
NA	AC009032.1	69666043	69666474	16
NA	AC012321.1	69736967	69738555	16
NA	NQO1	69740898	69760854	16
NA	snoU13	69742474	69742578	16
NA	AC092115.2	69743776	69744486	16
NA	AC092115.3	69760915	69776466	16
NA	NOB1	69775769	69788843	16
NA	AC092115.1	69790438	69791840	16
NA	WWP2	69796208	69975644	16
NA	Y_RNA	69814939	69815031	16
NA	SNORA62	69819896	69820016	16
NA	MIR140	69966983	69967083	16
NA	CLEC18A	69984607	69998355	16
NA	AC026468.1	70009140	70009247	16
NA	PDXDC2P-NPIPB14P	70010199	70099851	16
NA	NPIPB14P	70010290	70030091	16
NA	PDXDC2P	70044653	70099848	16
NA	MIR1972-2	70064248	70064325	16
NA	AC009022.1	70113031	70113527	16
NA	PDPR	70147528	70196440	16
NA	AC009060.1	70190242	70207351	16
NA	CLEC18C	70207224	70221264	16
NA	AC009060.2	70236256	70236362	16
NA	AC009060.1	70239302	70239683	16
NA	SMG1P7	70253476	70280513	16
NA	FKSG63	70258260	70258641	16
NA	snoU13	70266881	70266985	16
NA	EXOSC6	70280680	70285833	16
NA	AARS	70286197	70323446	16
NA	RN7SL407P	70298071	70298383	16
NA	RN7SL279P	70309971	70310251	16
NA	DDX19B	70323565	70369186	16
NA	AC012184.2	70333096	70406485	16
NA	AC012184.3	70349542	70380650	16
NA	DDX19A	70380731	70407286	16
NA	ST3GAL2	70409880	70473140	16
NA	AC012184.1	70413359	70433405	16
NA	RPS27P26	70478576	70478815	16
NA	RNU6-23P	70479195	70479302	16
NA	FUK	70488323	70514177	16
NA	COG4	70514470	70557468	16
NA	SF3B3	70557690	70611573	16
NA	SNORD111B	70563411	70563491	16
NA	SNORD111	70571907	70572001	16
NA	IL34	70613797	70694585	16
NA	MTSS1L	70695106	70719969	16
NA	FLJ00418	70695569	70699739	16
NA	AC020763.4	70695569	70699739	16
NA	VAC14	70721341	70835064	16
NA	AC020763.3	70747889	70750793	16
NA	AC020763.1	70780959	70781829	16
NA	VAC14-AS1	70789000	70807154	16
NA	AC020763.5	70802258	70802688	16
NA	AC020763.2	70802869	70804124	16
NA	AC027281.2	70812335	70813048	16
NA	AC027281.1	70835985	70836743	16
NA	HYDIN	70841280	71264625	16
NA	RNU6ATAC25P	70886600	70886717	16
NA	SNORD112	70902109	70902171	16
NA	AC027281.1	70907086	70907216	16
NA	AC138625.2	71114768	71127570	16
NA	AC138625.1	71147254	71147903	16
NA	CMTR2	71315291	71323618	16
NA	AC106736.1	71335485	71336772	16
NA	AC106736.1	71365091	71365202	16
NA	CALB2	71392615	71424341	16
NA	LINC02136	71444342	71460367	16
NA	AC010547.7	71454385	71455421	16
NA	AC010547.4	71464164	71467279	16
NA	AC010547.6	71476957	71477759	16
NA	ZNF23	71481499	71496998	16
NA	AC010547.5	71481502	71523214	16
NA	AC010547.1	71496180	71499844	16
NA	ZNF19	71498457	71598992	16
NA	AC010547.3	71547765	71551752	16
NA	CHST4	71559135	71572649	16
NA	AC010547.2	71573736	71575728	16
NA	RNU6-1061P	71597332	71597431	16
NA	TAT	71599562	71611033	16
NA	TAT-AS1	71599691	71612090	16
NA	AC009097.2	71657610	71660719	16
NA	MARVELD3	71660063	71676017	16
NA	PHLPP2	71671737	71758604	16
NA	AC009097.1	71688929	71698115	16
NA	RNU6-208P	71699993	71700100	16
NA	AC009097.4	71757082	71758133	16
NA	AC009097.3	71760877	71761895	16
NA	AP1G1	71762902	71843104	16
NA	SNORD71	71792304	71792390	16
NA	AC010653.3	71811505	71811737	16
NA	AC010653.1	71867689	71869835	16
NA	ATXN1L	71879893	71919171	16
NA	IST1	71879898	71965102	16
NA	AC010653.2	71893582	71894579	16
NA	ZNF821	71893582	71929239	16
NA	AC009127.2	71915455	71916176	16
NA	RP11-498D10.5	71952814	71959638	16
NA	PKD1L3	71963440	72033877	16
NA	RP11-498D10.6	71963913	71965102	16
NA	AC009127.1	72025049	72025204	16
NA	AC009127.3	72038137	72038702	16
NA	ATP5A1P3	72038935	72040442	16
NA	DHODH	72042486	72061563	16
NA	TXNL4B	72078187	72128330	16
NA	HP	72088490	72094954	16
NA	HPR	72097122	72111145	16
NA	AC009087.1	72118755	72121342	16
NA	DHX38	72127460	72146811	16
NA	PMFBP1	72146055	72210777	16
NA	AC009075.1	72258463	72259043	16
NA	AC009075.2	72312166	72312467	16
NA	LINC01572	72317199	72698908	16
NA	RNU6-385P	72410602	72410659	16
NA	AC004158.1	72459846	72567791	16
NA	AC092289.1	72613440	72613536	16
NA	AC004943.2	72699068	72825523	16
NA	RNU7-90P	72707401	72707463	16
NA	KRT18P18	72762514	72763793	16
NA	AC004943.3	72806571	72807171	16
NA	ZFHX3	72816783	73178346	16
NA	AC004943.1	72821591	72821672	16
NA	AC004943.1	72839896	72843771	16
NA	RNU7-71P	72855831	72855891	16
NA	AC132068.1	73007272	73007731	16
NA	AC132068.1	73018755	73018853	16
NA	AC002044.3	73039499	73040040	16
NA	AC002044.1	73048217	73048375	16
NA	AC002044.2	73048945	73049915	16
NA	AC116667.1	73094143	73096215	16
NA	HCCAT5	73126247	73133236	16
NA	AC116667.2	73157194	73171479	16
NA	AC140912.1	73265953	73267869	16
NA	AC009033.1	73327764	73328195	16
NA	AC087565.3	73352138	73925651	16
NA	LINC01568	73420703	73538853	16
NA	AC092114.1	73577839	73592421	16
NA	AC087565.2	73827977	73843632	16
NA	AC087565.1	73846519	73849952	16
NA	RPSAP56	73974537	73975423	16
NA	AC092128.1	73974537	73975680	16
NA	AC138627.1	73976976	74330660	16
NA	AC138627.2	74087263	74087864	16
NA	AC009120.7	74184418	74185198	16
NA	AC009120.3	74254827	74255326	16
NA	AC009120.5	74316312	74321417	16
NA	PSMD7	74330672	74340186	16
NA	AC009120.2	74339024	74369244	16
NA	AC009120.1	74346506	74347288	16
NA	AC009120.4	74347234	74349532	16
NA	AC009053.1	74366299	74402138	16
NA	AC009053.2	74401359	74403724	16
